"type","lineno","license","cust_ID","sched","promised","RO_prn","inv_prn","status","timein","timeout","location","custname","ymm","recno","hat","dateposted","lastitemused","vehicle_ID","writer","odom_in","odom_out","balancedue","writernum","refno","estlaboramt","estpartsamt","esthours","laboramt","partsamt","taxamt","defaultTech","defaultTechParts","hazwaste","shopsupplies","hazwasteamt","shopsuppliesamt","versionstring","taxversion","taxamtmat1","taxamtmat2","taxamtmat3","taxamtmat4","taxamtmat5","taxamtmat6","taxamtmat7","taxamtmat8","taxamtmat9","taxamtlab1","taxamtlab2","taxamtlab3","taxamtlab4","taxamtlab5","taxamtlab6","taxamtlab7","taxamthazmat","taxamtshopsupplies","PrintedDate","discountamt","estdiscountamt","EstimateTax","EstimateHazmat","EstimateShopSupplies","CreatedAsEstimate","ReasonForVisit"
,,,16980,,,,,"C",,,,,,42416,,2005-05-20,,22460,"SG",,,459.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-20,,,,,,,
,,"KKN96X",6772,,,,,"C",,,,,,45806,,2006-02-23,,7537,"SG",,,289.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-20,,,,,,,
,,"CH6L942",25646,,2010-12-16,,,"C",,,,,,63930,,2010-12-16,,34708,111,,,187.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-12-15,,,,,,,
,,"BN5P099",30396,,,,,"C",,,,,,74554,,2013-02-23,,41261,"ROB",,,22.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-23,,,,,,,
,,,6565,,,,,"C",,,,,,41808,,2005-03-30,,22063,"SG",,,37.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-03-30,,,,,,,
,,"DG6B253",27654,,,,,"V",,,,,,68542,,,,37392,"CB",,,1344.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-26,,,,,,,
,,1,16773,,,,,"C",,,,,,49359,,2006-11-21,,25106,"NM",,,29.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-21,,,,,,,
,,"ZFF47P",18005,,,,,"C",,,,,,44993,,2005-12-10,,23825,"SG",,,73.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-12-09,,,,,,,
,,,7841,,,,,"C",,,,,,49207,,2006-11-09,,26183,"SG",,,36.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-09,,,,,,,
,,"DK8D994",24142,,,,,"C",,,,,,69010,,2012-05-07,,37218,"TN",,,23.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-07,,,,,,,
,,"C31KBV",10995,,,,,"C",,,,,,50944,,2007-04-06,,13645,"TN",,,789.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-03,,,,,,,
,,,27242,,,,,"C",,,,,,67510,,2011-12-15,,36814,"CB",,,46.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-15,,,,,,,
,,"188WMG",25882,,,,,"C",,,,,,64493,,2011-02-18,,35044,"CB",,,162.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-14,,,,,,,
,,"450XCT",24536,,,,,"V",,,,,,61332,,,,33214,"CB",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-14,,,,,,,
,,"R99JPT",7841,,,,,"C",,,,,,57508,,2009-01-21,,23321,"DM",,,28.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-21,,,,,,,
,,"W99LJD",12012,,,,,"V",,,,,,50752,,,,23452,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-19,,,,,,,
,,"58RJN1",12113,,,,,"V",,,,,,58448,,,,15619,"TN",,,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-05-22,,,,,,,
,,,19819,,,,,"C",,,,,,49789,,2006-12-30,,26510,"NM",,,110.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-12-30,,,,,,,
,,"W97MWV",22847,,,,,"C",,,,,,57731,,2009-02-17,,30890,"CB",,,32.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-02-17,,,,,,,
,,"886JGY",19090,,,,,"C",,,,,,48194,,2006-08-22,,25432,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-22,,,,,,,
,,"S87UNU",12436,,,,,"C",,,,,,52760,,2007-09-01,,16153,"SG",,,1230.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-30,,,,,,,
,,"M97VKB",15394,,,,,"C",,,,,,53963,,2007-12-12,,28657,"SG",,,275.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-11,,,,,,,
,,"V98PWB",11362,,,,,"C",,,,,,52701,,2007-08-25,,21876,"SG",,,97.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-25,,,,,,,
,,,,,,,,"V",,,,,,12957,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-08-13,,,,,,,
,,"G07TMN",18105,,,,,"C",,,,,,49579,,2006-12-09,,23970,"NM",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-12-09,,,,,,,
,,"FZG337",22480,,,,,"C",,,,,,58336,,2009-05-11,,31279,"DM",,,47.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-05-11,,,,,,,
,,"180VVM",21320,,,,,"C",,,,,,65752,,2011-06-25,,29776,"KIT",,,133.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-25,,,,,,,
,,"K65LXM",15088,,,,,"C",,,,,,51438,,2007-05-16,,19840,"SG",,,131.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-14,,,,,,,
,,"P14KGJ",17957,,,,,"C",,,,,,46306,,2006-04-03,,23750,"SG",,,48.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-04-03,,,,,,,
,,"T10PPT",16582,,,,,"C",,,,,,43147,,2005-07-15,,21961,"CG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-15,,,,,,,
,,"V86GCF",16595,,,,,"C",,,,,,42259,,2005-05-10,,21980,"SG",,,43.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-09,,,,,,,
,,,25518,,,,,"C",,,,,,69829,,2012-07-05,,34536,111,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-05,,,,,,,
,,"191NYS",21362,,,,,"C",,,,,,54305,,2008-01-12,,28822,"CB",,,32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-12,,,,,,,
,,"CH6M976",28914,,,,,"C",,,,,,71124,,2012-09-07,,39105,"ROB",,,929.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-31,,,,,,,
,,"CW9V787",29300,,,,,"C",,,,,,73931,,2013-01-21,,39654,"KIT",,,22.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-21,,,,,,,
,,1,3676,,,,,"V",,,,,,37742,,,,19429,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-04-05,,,,,,,
,,"LOST",18555,,,,,"C",,,,,,46914,,2006-05-21,,24663,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-19,,,,,,,
,,"H67MBV",11362,,,,,"C",,,,,,49220,,2006-11-17,,21485,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-10,,,,,,,
,,474,11224,,,,,"C",,,,,,55106,,2008-04-16,,19237,"CB",,,465.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-04-10,,,,,,,
,,"SZV036",25515,,,,,"C",,,,,,63636,,2010-11-17,,34532,111,,,35.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-17,,,,,,,
,,"BB6C534",28720,,,,,"V",,,,,,73533,,,,38831,"ROB",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-02,,,,,,,
,,,18456,,,,,"C",,,,,,53476,,2007-10-27,,28411,"KN",,,11.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-27,,,,,,,
,,"252UUN",28483,,,,,"C",,,,,,70244,,2012-07-24,,38497,"KIT",,,628.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-23,,,,,,,
,,"DT6Y920",20477,,,,,"C",,,,,,70485,,2012-08-03,,38669,"ROB",,,42.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-03,,,,,,,
,,"95SSH8",25229,,,,,"C",,,,,,63065,,2010-09-23,,34170,111,,,47.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-09-23,,,,,,,
,,"H82FFN",18366,,,,,"C",,,,,,56301,,2008-08-23,,24357,"DM",,,146.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-23,,,,,,,
,,"617FLX",17023,,,,,"C",,,,,,57862,,2009-03-06,,26218,"DM",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-03-06,,,,,,,
,,"2YTB34",8003,,,,,"C",,,,,,44145,,2005-10-07,,11601,"SG",,,385.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29,,,,,,,
,,"BKO9312",30441,,,,,"C",,,,,,74622,,2013-02-28,,41316,111,,,42.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-28,,,,,,,
,,"NRC915",19528,,,,,"C",,,,,,68092,,2012-02-16,,34171,"CB",,,102.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-16,,,,,,,
,,488109,19510,,,,,"C",,,,,,62498,,2010-08-09,,33820,111,,,1237.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-05,,,,,,,
,,"696SKZ",20961,,,,,"C",,,,,,56623,,2008-09-29,,28158,"TN",,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-29,,,,,,,
,,"V98PWB",11362,,,,,"C",,,,,,48607,,2006-09-25,,21876,"NM",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-23,,,,,,,
,,,16872,,,,,"C",,,,,,42217,,2005-05-06,,22333,"TN",,,233.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-05,,,,,,,
,,"S28ZXZ",20776,,,,,"C",,,,,,55357,,2008-05-10,,5818,"CB",,,1132.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-05-09,,,,,,,
,,"N41PPH",6953,,,,,"C",,,,,,51617,,2007-06-04,,25151,"MS",,,486.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-31,,,,,,,
,,"Z30WYX",17809,,,,,"C",,,,,,58853,,2009-07-10,,23615,"CB",,,199.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-08,,,,,,,
,,"71RFD2",24493,,,,,"C",,,,,,61216,,2010-04-01,,33158,"JD",,,222.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-01,,,,,,,
,,,14018,,,,,"C",,,,,,49190,,2006-11-17,,26172,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-08,,,,,,,
,,"457PVX",25035,,,,,"C",,,,,,62668,,2010-08-20,,33932,111,,,47.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-20,,,,,,,
,,"533 NYP",16134,,,,,"C",,,,,,52213,,2007-07-17,,26594,"SG",,,69.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-17,,,,,,,
,,"MKV2DV",22698,,,,,"C",,,,,,57428,,2009-01-14,,30672,"CB",,,792.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-13,,,,,,,
,,,20992,,,,,"V",,,,,,53072,,,,28209,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-25,,,,,,,
,,"VLB076",27142,,,,,"C",,,,,,67307,,2012-02-03,,36688,"CB",,,164.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-28,,,,,,,
,,"KYZ782",27162,,,,,"C",,,,,,67330,,2011-11-30,,36712,"KIT",,,266.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-30,,,,,,,
,,"DP21556",15109,,,,,"C",,,,,,71484,,2012-09-18,,37762,"ROB",,,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-18,,,,,,,
,,,19118,,,,,"C",,,,,,47907,,2006-08-02,,25459,"SG",,,389.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-02,,,,,,,
,,"W99LJD",12012,,,,,"C",,,,,,47260,,2006-06-17,,23452,"SG",,,47.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-17,,,,,,,
,,"92ZND4",13888,,,,,"C",,,,,,51473,,2007-08-30,,27376,"SG",,,396.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-17,,,,,,,
,,"001KJM",25140,,,,,"C",,,,,,62858,,2010-09-04,,34053,"TN",,,216.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-09-04,,,,,,,
,,"BV9P376",24602,,,,,"V",,,,,,62657,,,,33304,111,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-19,,,,,,,
,,"BF9H544",25811,,,,,"C",,,,,,64344,,2011-01-27,,34951,111,,,51.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-26,,,,,,,
,,"RPW12R",11542,,,,,"V",,,,,,40928,,,,16946,"CB",,,-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-01-08,,,,,,,
,,"WWR39D",14644,,,,,"C",,,,,,50389,,2007-02-20,,19225,"SG",,,933.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-02-17,,,,,,,
,,"7DM Y93",19742,,,,,"V",,,,,,50577,,,,26391,"SG",,,55.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-06,,,,,,,
,,"159 KJL",16004,,,,,"C",,,,,,51331,,2007-05-10,,13721,"MS",,,2348.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-05,,,,,,,
,,"BD8F909",18475,,,,,"C",,,,,,67295,,2011-11-26,,36684,"KIT",,,23.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-26,,,,,,,
,,"01DFV2",14712,,,,,"C",,,,,,74755,,2013-03-07,,19326,111,,,875.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-06,,,,,,,
,,"JPC898",26562,,,,,"C",,,,,,67130,,2011-11-14,,35908,"CB",,,555.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-10,,,,,,,
,,,17386,,,,,"C",,,,,,43382,,2005-08-03,,22995,"SG",,,708.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-01,,,,,,,
,,"BF2P540",27119,,,,,"C",,,,,,69320,,2012-06-02,,36653,"TF",,,21.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-02,,,,,,,
,,"YYZ68Y",16153,,,,,"C",,,,,,52919,,2007-09-13,,21370,"SG",,,260.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-13,,,,,,,
,,"496NYR",16283,,,,,"C",,,,,,74536,,2013-02-23,,28525,"ROB",,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-23,,,,,,,
,,"70DFZ1",19779,,,,,"C",,,,,,57310,,2009-01-08,,26447,"CB",,,263.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-12-29,,,,,,,
,,"W43CVH",3392,,,,,"C",,,,,,48840,,2006-10-10,,18985,"NM",,,26.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-10,,,,,,,
,,,19027,,,,,"V",,,,,,47721,,,,25345,"SG",,,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-20,,,,,,,
,,"058YMF",24576,,,,,"C",,,,,,62233,,2010-07-14,,33265,"CB",,,438.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-07-12,,,,,,,
,,,16735,,,,,"C",,,,,,46108,,2006-03-24,,24458,"SG",,,3277.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-16,,,,,,,
,,"DW4M144",28763,,,,,"C",,,,,,70807,,2012-08-17,,38891,"ROB",,,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-17,,,,,,,
,,"F6DXGJ",18801,,,,,"C",,,,,,51043,,2007-04-12,,26684,"MS",,,108.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-11,,,,,,,
,,"TKR437",16408,,,,,"C",,,,,,56876,,2008-10-31,,29369,"CB",,,121.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-28,,,,,,,
,,"045XSS",24095,,2010-02-27,,,"C",,,,,,60831,,2010-02-27,,32594,"CB",,,1648.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-22,,,,,,,
,,"N21HCF",21014,,,,,"C",,,,,,53151,,2007-10-02,,28245,"SG",,,573.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-02,,,,,,,
,,"M3SMTV",19223,,,,,"C",,,,,,59240,,2009-08-22,,27521,"CB",,,582.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-08-21,,,,,,,
,,,16540,,,,,"C",,,,,,41602,,2005-03-11,,21910,"CB",,,41.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-03-11,,,,,,,
,,"TEMP",10749,,,,,"C",,,,,,51242,,2007-04-28,,18276,"SG",,,129.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-28,,,,,,,
,,"979PSC",24732,,,,,"C",,,,,,61929,,2010-06-16,,33495,"CB",,,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-16,,,,,,,
,,,29301,,,,,"V",,,,,,71906,,,,39655,111,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-08,,,,,,,
,,"P83CDH",10738,,,,,"C",,,,,,40840,,2005-01-03,,13216,"SG",,,31.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-01-03,,,,,,,
,,"BC4B600",14736,,,,,"C",,,,,,64345,,2011-01-28,,34950,"CB",,,902.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-26,,,,,,,
,,"CS3S612",26396,,,,,"C",,,,,,66548,,2011-09-17,,35684,"TN",,,34.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-17,,,,,,,
,,,826,,,,,"V",,,,,,941,,,,794,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-08,,,,,,,
,,"Z51YTY",26056,,,,,"C",,,,,,64809,,2011-03-23,,35267,"CB",,,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-21,,,,,,,
,,"C87LDR",14613,,,,,"C",,,,,,44241,,2005-10-12,,19184,"SG",,,1383.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-08,,,,,,,
,,"N98WP2",10640,,,,,"C",,,,,,43747,,2005-08-27,,21386,"SG",,,23.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-27,,,,,,,
,,"4CD2",28542,,,,,"C",,,,,,70372,,2012-07-28,,38581,"ROB",,,195.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-28,,,,,,,
,,"781 WJD",28708,,,,,"C",,,,,,70696,,2012-08-13,,38810,"KIT",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-13,,,,,,,
,,"Z64KHL",16924,,,,,"C",,,,,,44916,,2005-12-02,,22394,"SG",,,54.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-12-02,,,,,,,
,,"GBJ424",20917,,,,,"C",,,,,,61347,,2010-04-20,,32555,"CB",,,1290.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-15,,,,,,,
,,"CY9M805",27026,,,,,"V",,,,,,73734,,,,36051,"TN",,,117.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-11,,,,,,,
,,"G70TLP",15514,,,,,"C",,,,,,44332,,2005-10-17,,20448,"SG",,,872.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-15,,,,,,,
,,"C31KBV",10995,,,,,"C",,,,,,52222,,2007-07-18,,13645,"MS",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-18,,,,,,,
,,524,11224,,,,,"C",,,,,,48622,,2006-09-23,,14089,"SG",,,57.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-23,,,,,,,
,,"M02YLL",11051,,,,,"C",,,,,,51949,,2007-07-02,,18845,"SG",,,329.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-06-27,,,,,,,
,,"B02MNR",15793,,,,,"C",,,,,,41482,,2005-02-28,,20870,"SG",,,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-02-28,,,,,,,
,,"27ZWV4",23648,,,,,"C",,,,,,67656,,2012-02-01,,31992,"CB",,,482.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-04,,,,,,,
,,"TZJ3DV",28205,,,,,"C",,,,,,69680,,2012-06-27,,38122,"ROB",,,18.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-27,,,,,,,
,,"J29YTR",14081,,,,,"C",,,,,,47206,,2006-06-11,,19877,"CG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-12,,,,,,,
,,"BK49187",27793,,,,,"C",,,,,,69446,,2012-06-15,,37578,111,,,410.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-14,,,,,,,
,,"BG5D918",25462,,,,,"C",,,,,,63512,,2011-02-23,,34469,"TN",,,110.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-05,,,,,,,
,,"Y31 SHD",19551,,,,,"C",,,,,,49096,,2006-10-31,,26112,"NM",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-31,,,,,,,
,,"N67KJC",15971,,,,,"C",,,,,,44068,,2005-09-23,,21122,"SG",,,397.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-23,,,,,,,
,,"RBW697",26214,,,,,"V",,,,,,65494,,,,35463,"KIT",,,737.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-27,,,,,,,
,,"G81TH6",20104,,,,,"C",,,,,,53014,,2007-09-20,,26911,"SG",,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-20,,,,,,,
,,"017JVK",19160,,,,,"C",,,,,,57649,,2009-02-07,,25520,"DM",,,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-02-07,,,,,,,
,,"949JCT",29656,,,,,"C",,,,,,72780,,2012-11-20,,40175,111,,,33.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-20,,,,,,,
,,"448LSS",27087,,,,,"V",,,,,,69542,,,,36605,111,,,94.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-20,,,,,,,
,,"S34TMF",17597,,,,,"C",,,,,,43910,,2005-09-10,,23277,"SG",,,77.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-10,,,,,,,
,,,1786,,,,,"V",,,,,,11638,,,,3552,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-03-29,,,,,,,
,,"6CENTO",25769,,,,,"C",,,,,,64263,,2011-01-19,,34892,"CB",,,446.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-19,,,,,,,
,,"F05688",16668,,,,,"C",,,,,,54241,,2008-01-07,,24908,"TN",,,13.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-07,,,,,,,
,,"BD4Z329",26313,,,,,"C",,,,,,66695,,2011-10-01,,35744,"CB",,,84.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-01,,,,,,,
,,,19129,,,,,"C",,,,,,51385,,2007-05-10,,27327,"SG",,,46.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-10,,,,,,,
,,"4596AER",24540,,,,,"C",,,,,,61411,,2010-04-24,,33218,"JD",,,272.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-23,,,,,,,
,,"K36JZS",14085,,,,,"C",,,,,,46781,,2006-05-11,,24279,"CG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-09,,,,,,,
,,"Y56MZK",19932,,,,,"C",,,,,,53093,,2007-09-27,,24822,"SG",,,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-27,,,,,,,
,,"CM2K972",23719,,,,,"C",,,,,,73442,,2012-12-28,,34971,111,,,341.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-27,,,,,,,
,,,24265,,,,,"V",,,,,,60662,,,,32852,"CB",,,491.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-03,,,,,,,
,,"K87SDZ",7841,,,,,"C",,,,,,47476,,2006-07-03,,19459,"SG",,,521.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-03,,,,,,,
,,"AN22388",27572,,,,,"C",,,,,,68307,,2012-03-08,,37271,"CB",,,725.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-05,,,,,,,
,,"743 RPZ",19371,,,,,"C",,,,,,52289,,2007-07-24,,26682,"TN",,,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-24,,,,,,,
,,"Y55WM8",16147,,,,,"V",,,,,,50572,,,,25259,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-05,,,,,,,
,,,18544,,,,,"C",,,,,,50874,,2007-03-29,,27076,"SG",,,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-29,,,,,,,
